f1_macro,accuracy,tn,fp,fn,tp,recall,size,vector
1.0,1.0,15,0,0,0,1.0,13,1111111111111
0.9547511312217195,0.9555555555555556,15,0,0,0,0.9629629629629629,13,1111111111111
1.0,1.0,15,0,0,0,1.0,13,1111111111111
0.9771428571428572,0.9777777777777777,15,0,0,0,0.9814814814814815,13,1111111111111
0.9547511312217195,0.9555555555555556,15,0,0,0,0.9629629629629629,13,1111111111111
0.9771428571428572,0.9777777777777777,15,0,0,0,0.9814814814814815,13,1111111111111
1.0,1.0,15,0,0,0,1.0,13,1111111111111
0.95623603968625,0.9555555555555556,15,0,0,1,0.9537037037037037,13,1111111111111
0.9764982373678026,0.9777777777777777,15,0,0,0,0.9722222222222222,13,1111111111111
1.0,1.0,15,0,0,0,1.0,13,1111111111111
1.0,1.0,15,0,0,0,1.0,13,1111111111111
0.9547511312217195,0.9555555555555556,15,0,0,0,0.9629629629629629,13,1111111111111
1.0,1.0,15,0,0,0,1.0,13,1111111111111
0.9771428571428572,0.9777777777777777,15,0,0,0,0.9814814814814815,13,1111111111111
0.9547511312217195,0.9555555555555556,15,0,0,0,0.9629629629629629,13,1111111111111
0.9771428571428572,0.9777777777777777,15,0,0,0,0.9814814814814815,13,1111111111111
1.0,1.0,15,0,0,0,1.0,13,1111111111111
0.95623603968625,0.9555555555555556,15,0,0,1,0.9537037037037037,13,1111111111111
0.9764982373678026,0.9777777777777777,15,0,0,0,0.9722222222222222,13,1111111111111
1.0,1.0,15,0,0,0,1.0,13,1111111111111
1.0,1.0,15,0,0,0,1.0,13,1111111111111
0.9547511312217195,0.9555555555555556,15,0,0,0,0.9629629629629629,13,1111111111111
1.0,1.0,15,0,0,0,1.0,13,1111111111111
0.9771428571428572,0.9777777777777777,15,0,0,0,0.9814814814814815,13,1111111111111
0.9547511312217195,0.9555555555555556,15,0,0,0,0.9629629629629629,13,1111111111111
0.9771428571428572,0.9777777777777777,15,0,0,0,0.9814814814814815,13,1111111111111
1.0,1.0,15,0,0,0,1.0,13,1111111111111
0.95623603968625,0.9555555555555556,15,0,0,1,0.9537037037037037,13,1111111111111
0.9764982373678026,0.9777777777777777,15,0,0,0,0.9722222222222222,13,1111111111111
1.0,1.0,15,0,0,0,1.0,13,1111111111111
