f1_macro,accuracy,tn,fp,fn,tp,recall,size,vector
0.9317205156772244,0.9370629370629371,87,3,6,47,0.9267295597484277,30,111111111111111111111111111111
0.9322809786898185,0.9370629370629371,86,4,5,48,0.930607966457023,30,111111111111111111111111111111
0.9322809786898185,0.9370629370629371,86,4,5,48,0.930607966457023,30,111111111111111111111111111111
0.9390451832907075,0.9440559440559441,88,2,6,47,0.9322851153039833,30,111111111111111111111111111111
0.94773664700047,0.951048951048951,86,4,3,50,0.9494758909853249,30,111111111111111111111111111111
0.9395604395604396,0.9440559440559441,87,3,5,48,0.9361635220125786,30,111111111111111111111111111111
0.8852020337168852,0.8951048951048951,85,5,10,43,0.8778825995807128,30,111111111111111111111111111111
0.94773664700047,0.951048951048951,86,4,3,50,0.9494758909853249,30,111111111111111111111111111111
0.9550314465408805,0.958041958041958,87,3,3,50,0.9550314465408805,30,111111111111111111111111111111
0.9774269928966061,0.9790209790209791,89,1,2,51,0.9755765199161426,30,111111111111111111111111111111
0.9317205156772244,0.9370629370629371,87,3,6,47,0.9267295597484277,30,111111111111111111111111111111
0.9322809786898185,0.9370629370629371,86,4,5,48,0.930607966457023,30,111111111111111111111111111111
0.9322809786898185,0.9370629370629371,86,4,5,48,0.930607966457023,30,111111111111111111111111111111
0.9390451832907075,0.9440559440559441,88,2,6,47,0.9322851153039833,30,111111111111111111111111111111
0.94773664700047,0.951048951048951,86,4,3,50,0.9494758909853249,30,111111111111111111111111111111
0.9395604395604396,0.9440559440559441,87,3,5,48,0.9361635220125786,30,111111111111111111111111111111
0.8852020337168852,0.8951048951048951,85,5,10,43,0.8778825995807128,30,111111111111111111111111111111
0.94773664700047,0.951048951048951,86,4,3,50,0.9494758909853249,30,111111111111111111111111111111
0.9550314465408805,0.958041958041958,87,3,3,50,0.9550314465408805,30,111111111111111111111111111111
0.9774269928966061,0.9790209790209791,89,1,2,51,0.9755765199161426,30,111111111111111111111111111111
0.9317205156772244,0.9370629370629371,87,3,6,47,0.9267295597484277,30,111111111111111111111111111111
0.9322809786898185,0.9370629370629371,86,4,5,48,0.930607966457023,30,111111111111111111111111111111
0.9322809786898185,0.9370629370629371,86,4,5,48,0.930607966457023,30,111111111111111111111111111111
0.9390451832907075,0.9440559440559441,88,2,6,47,0.9322851153039833,30,111111111111111111111111111111
0.94773664700047,0.951048951048951,86,4,3,50,0.9494758909853249,30,111111111111111111111111111111
0.9395604395604396,0.9440559440559441,87,3,5,48,0.9361635220125786,30,111111111111111111111111111111
0.8852020337168852,0.8951048951048951,85,5,10,43,0.8778825995807128,30,111111111111111111111111111111
0.94773664700047,0.951048951048951,86,4,3,50,0.9494758909853249,30,111111111111111111111111111111
0.9550314465408805,0.958041958041958,87,3,3,50,0.9550314465408805,30,111111111111111111111111111111
0.9774269928966061,0.9790209790209791,89,1,2,51,0.9755765199161426,30,111111111111111111111111111111
