f1_macro,accuracy,tn,fp,fn,tp,recall,size,vector
0.8234742460147231,0.8520710059171598,13,0,0,0,0.8069538039195684,147,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.7967595524576265,0.834319526627219,13,0,0,0,0.7983602363067202,147,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.7645070353941184,0.8165680473372781,11,0,0,0,0.7512750956546532,147,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.778794399020853,0.8047337278106509,12,0,0,0,0.7804227409251511,147,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.7827990275672404,0.8047337278106509,12,1,0,0,0.7733843011929775,147,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.8391252425735184,0.8698224852071006,14,0,0,0,0.8482327676123251,147,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.7490343302674988,0.8165680473372781,13,0,0,0,0.7574351343415736,147,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.868405171093343,0.863905325443787,15,0,0,0,0.8497228777941915,147,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.7709369852809015,0.8165680473372781,11,0,0,1,0.7525711172973564,147,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.7233196100154288,0.7633136094674556,11,0,0,1,0.7275750245716874,147,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.8234742460147231,0.8520710059171598,13,0,0,0,0.8069538039195684,147,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.7967595524576265,0.834319526627219,13,0,0,0,0.7983602363067202,147,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.7645070353941184,0.8165680473372781,11,0,0,0,0.7512750956546532,147,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.778794399020853,0.8047337278106509,12,0,0,0,0.7804227409251511,147,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.7827990275672404,0.8047337278106509,12,1,0,0,0.7733843011929775,147,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.8391252425735184,0.8698224852071006,14,0,0,0,0.8482327676123251,147,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.7490343302674988,0.8165680473372781,13,0,0,0,0.7574351343415736,147,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.868405171093343,0.863905325443787,15,0,0,0,0.8497228777941915,147,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.7709369852809015,0.8165680473372781,11,0,0,1,0.7525711172973564,147,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.7233196100154288,0.7633136094674556,11,0,0,1,0.7275750245716874,147,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.8234742460147231,0.8520710059171598,13,0,0,0,0.8069538039195684,147,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.7967595524576265,0.834319526627219,13,0,0,0,0.7983602363067202,147,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.7645070353941184,0.8165680473372781,11,0,0,0,0.7512750956546532,147,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.778794399020853,0.8047337278106509,12,0,0,0,0.7804227409251511,147,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.7827990275672404,0.8047337278106509,12,1,0,0,0.7733843011929775,147,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.8391252425735184,0.8698224852071006,14,0,0,0,0.8482327676123251,147,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.7490343302674988,0.8165680473372781,13,0,0,0,0.7574351343415736,147,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.868405171093343,0.863905325443787,15,0,0,0,0.8497228777941915,147,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.7709369852809015,0.8165680473372781,11,0,0,1,0.7525711172973564,147,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
0.7233196100154288,0.7633136094674556,11,0,0,1,0.7275750245716874,147,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
