f1_macro,accuracy,tn,fp,fn,tp,recall,size,vector
0.8044444444444445,0.8409090909090909,18,14,0,56,0.78125,34,1111111111111111111111111111111111
0.703037120359955,0.7613636363636364,14,18,3,53,0.6919642857142857,34,1111111111111111111111111111111111
0.8362282878411911,0.8636363636363636,20,12,0,56,0.8125,34,1111111111111111111111111111111111
0.8044444444444445,0.8409090909090909,18,14,0,56,0.78125,34,1111111111111111111111111111111111
0.7351170568561873,0.7954545454545454,14,18,0,56,0.71875,34,1111111111111111111111111111111111
0.7532574633019957,0.8068181818181818,15,17,0,56,0.734375,34,1111111111111111111111111111111111
0.7313192993732927,0.7840909090909091,15,17,2,54,0.7165178571428572,34,1111111111111111111111111111111111
0.7485714285714287,0.7954545454545454,16,16,2,54,0.7321428571428572,34,1111111111111111111111111111111111
0.8245129621107532,0.8522727272727273,20,12,1,55,0.8035714285714286,34,1111111111111111111111111111111111
0.8545454545454545,0.875,22,10,1,55,0.8348214285714286,34,1111111111111111111111111111111111
0.8044444444444445,0.8409090909090909,18,14,0,56,0.78125,34,1111111111111111111111111111111111
0.703037120359955,0.7613636363636364,14,18,3,53,0.6919642857142857,34,1111111111111111111111111111111111
0.8362282878411911,0.8636363636363636,20,12,0,56,0.8125,34,1111111111111111111111111111111111
0.8044444444444445,0.8409090909090909,18,14,0,56,0.78125,34,1111111111111111111111111111111111
0.7351170568561873,0.7954545454545454,14,18,0,56,0.71875,34,1111111111111111111111111111111111
0.7532574633019957,0.8068181818181818,15,17,0,56,0.734375,34,1111111111111111111111111111111111
0.7313192993732927,0.7840909090909091,15,17,2,54,0.7165178571428572,34,1111111111111111111111111111111111
0.7485714285714287,0.7954545454545454,16,16,2,54,0.7321428571428572,34,1111111111111111111111111111111111
0.8245129621107532,0.8522727272727273,20,12,1,55,0.8035714285714286,34,1111111111111111111111111111111111
0.8545454545454545,0.875,22,10,1,55,0.8348214285714286,34,1111111111111111111111111111111111
0.8044444444444445,0.8409090909090909,18,14,0,56,0.78125,34,1111111111111111111111111111111111
0.703037120359955,0.7613636363636364,14,18,3,53,0.6919642857142857,34,1111111111111111111111111111111111
0.8362282878411911,0.8636363636363636,20,12,0,56,0.8125,34,1111111111111111111111111111111111
0.8044444444444445,0.8409090909090909,18,14,0,56,0.78125,34,1111111111111111111111111111111111
0.7351170568561873,0.7954545454545454,14,18,0,56,0.71875,34,1111111111111111111111111111111111
0.7532574633019957,0.8068181818181818,15,17,0,56,0.734375,34,1111111111111111111111111111111111
0.7313192993732927,0.7840909090909091,15,17,2,54,0.7165178571428572,34,1111111111111111111111111111111111
0.7485714285714287,0.7954545454545454,16,16,2,54,0.7321428571428572,34,1111111111111111111111111111111111
0.8245129621107532,0.8522727272727273,20,12,1,55,0.8035714285714286,34,1111111111111111111111111111111111
0.8545454545454545,0.875,22,10,1,55,0.8348214285714286,34,1111111111111111111111111111111111
